,id,username,date,like
12009,1328920495740239873,radioelshinta,2020-11-18,@Marjukiriskygm1
12088,1319027852780556288,radioelshinta,2020-10-22,
12089,1318884991963664386,radioelshinta,2020-10-21,
12091,1318860781610414086,radioelshinta,2020-10-21,
12092,1318851514237030400,radioelshinta,2020-10-21,
12094,1318623318002462720,radioelshinta,2020-10-21,
12095,1318573362172489730,radioelshinta,2020-10-20,
12096,1318548615753859072,radioelshinta,2020-10-20,@sbyfess
12097,1318528436051214339,radioelshinta,2020-10-20,
12098,1318518576718950400,radioelshinta,2020-10-20,@sbyfess
12099,1318515754296201216,radioelshinta,2020-10-20,@RadioKatolikana
12100,1318497408108564483,radioelshinta,2020-10-20,@RadioKatolikana
12101,1318368877227593728,radioelshinta,2020-10-20,
12102,1318237713468829696,radioelshinta,2020-10-20,@RadioKatolikana
12104,1318146540586766336,radioelshinta,2020-10-19,@sbyfess
12105,1318124293901840385,radioelshinta,2020-10-19,@sbyfess
12107,1318081426173014016,radioelshinta,2020-10-19,@WatchmenID
12109,1318071423412285440,radioelshinta,2020-10-19,
12110,1318045826267033600,radioelshinta,2020-10-19,
12111,1318040426335653888,radioelshinta,2020-10-19,
12112,1317834865547517952,radioelshinta,2020-10-18,1h
12113,1317758396607520769,radioelshinta,2020-10-18,@WatchmenID
12114,1317314036598407168,radioelshinta,2020-10-17,
12116,1317132883165732866,radioelshinta,2020-10-16,
12118,1317081773105311748,radioelshinta,2020-10-16,
12121,1316716882389467137,radioelshinta,2020-10-15,
12122,1316679070034268160,radioelshinta,2020-10-15,
12123,1316611007368712194,radioelshinta,2020-10-15,
12124,1316609110436012033,radioelshinta,2020-10-15,@RadioKatolikana
12127,1315987728463351808,radioelshinta,2020-10-13,
12130,1315697793512599554,radioelshinta,2020-10-12,@RadioKatolikana
12131,1315675844753289217,radioelshinta,2020-10-12,@f_sisca_f
12132,1315649754240413704,radioelshinta,2020-10-12,@RadioKatolikana
12133,1315643104708288522,radioelshinta,2020-10-12,
12134,1315631814933835783,radioelshinta,2020-10-12,
12135,1315629878427840518,radioelshinta,2020-10-12,@RadioKatolikana
12140,1315226974390894594,radioelshinta,2020-10-11,@RadioKatolikana
12144,1313987128469057536,radioelshinta,2020-10-08,
12146,1313787460426493952,radioelshinta,2020-10-07,
12149,1312042874842701827,radioelshinta,2020-10-02,
12150,1311452886501531649,radioelshinta,2020-10-01,
12151,1311452720629334016,radioelshinta,2020-10-01,@BtWiwiek
12153,1310662693053890560,radioelshinta,2020-09-29,
12156,1309155811114049536,radioelshinta,2020-09-24,@sbyfess
12157,1309143791719251968,radioelshinta,2020-09-24,
12158,1307755656913408000,radioelshinta,2020-09-21,
12160,1307603928356331520,radioelshinta,2020-09-20,@firmanmaliki3
12161,1307399065525657600,radioelshinta,2020-09-20,@Telkomsel
12162,1306209051609423872,radioelshinta,2020-09-16,
12165,1305843367310315521,radioelshinta,2020-09-15,
12166,1305775071848402944,radioelshinta,2020-09-15,
12167,1305659946629963776,radioelshinta,2020-09-15,
12168,1305517264775516161,radioelshinta,2020-09-14,
12170,1304177663997743105,radioelshinta,2020-09-11,@9GAG
12171,1304173455110074369,radioelshinta,2020-09-11,@9GAG
12173,1303857809511964673,radioelshinta,2020-09-10,
12175,1303814413963591680,radioelshinta,2020-09-10,@RadioKatolikana
12176,1303772662066483205,radioelshinta,2020-09-10,
12177,1303644580873601025,radioelshinta,2020-09-09,@sbyfess
12181,1303617870547484674,radioelshinta,2020-09-09,@riksayuda
12217,1300079507764686849,radioelshinta,2020-08-30,@nadyaalfi
12292,1293196724647759872,radioelshinta,2020-08-11,@RadioKatolikana
12293,1293177439347122178,radioelshinta,2020-08-11,
12294,1293063970270539777,radioelshinta,2020-08-11,
12295,1293053823456403463,radioelshinta,2020-08-11,1h
12296,1293002379583877121,radioelshinta,2020-08-11,@erwinnatosmal
12298,1293001925810520064,radioelshinta,2020-08-11,@sbyfess
12299,1293001808818786304,radioelshinta,2020-08-11,
12300,1292961166319210497,radioelshinta,2020-08-11,@nadyaalfi
12301,1292892041165205504,radioelshinta,2020-08-11,
12302,1292713770691616768,radioelshinta,2020-08-10,
12303,1292710127452090368,radioelshinta,2020-08-10,
12305,1292020748203077633,radioelshinta,2020-08-08,
12306,1291818475879505920,radioelshinta,2020-08-08,@RadioKatolikana
12307,1291682333536337920,radioelshinta,2020-08-07,
12308,1291678668234743809,radioelshinta,2020-08-07,@sbyfess
12310,1291595906668572672,radioelshinta,2020-08-07,@RadioKatolikana
12311,1291589957761417217,radioelshinta,2020-08-07,@RadioKatolikana
12312,1291534816739909632,radioelshinta,2020-08-07,@sbyfess
12313,1291488599020408832,radioelshinta,2020-08-07,@RadioKatolikana
12314,1291448960733851649,radioelshinta,2020-08-07,
12316,1291133032099991552,radioelshinta,2020-08-06,
12317,1290976322294972417,radioelshinta,2020-08-05,@sbyfess
12318,1290869676596056064,radioelshinta,2020-08-05,
12319,1290779547101691904,radioelshinta,2020-08-05,
12320,1290673597451649026,radioelshinta,2020-08-04,
12321,1290660982474276864,radioelshinta,2020-08-04,
12322,1290616301077987328,radioelshinta,2020-08-04,
12323,1290606760558858241,radioelshinta,2020-08-04,
12325,1290521839525978112,radioelshinta,2020-08-04,@sbyfess
12329,1289898543159762945,radioelshinta,2020-08-02,
12330,1289827072655802368,radioelshinta,2020-08-02,@sbyfess
12332,1289560098260410368,radioelshinta,2020-08-01,@sbyfess
12333,1289559769976467456,radioelshinta,2020-08-01,@sbyfess
12334,1378502235013832707,radioelshinta,2021-04-04,
12335,1377540484906713095,radioelshinta,2021-04-01,
12336,1377535539411226628,radioelshinta,2021-04-01,
12337,1377479187099910149,radioelshinta,2021-04-01,
12339,1376907472477167616,radioelshinta,2021-03-30,@sbyfess
12340,1376906686275850241,radioelshinta,2021-03-30,
12341,1376757679964647426,radioelshinta,2021-03-30,@sbyfess
12344,1376613881326407680,radioelshinta,2021-03-30,
12345,1376259043438645248,radioelshinta,2021-03-29,
12348,1375987719587827713,radioelshinta,2021-03-28,
12349,1375325818990198788,radioelshinta,2021-03-26,
12350,1375277072394899458,radioelshinta,2021-03-26,@enigmacamp
12352,1375161813654904835,radioelshinta,2021-03-26,@enigmacamp
12353,1375095030973489155,radioelshinta,2021-03-25,
12354,1375059987353886720,radioelshinta,2021-03-25,
12355,1374993644449529860,radioelshinta,2021-03-25,@enigmacamp
12357,1374789359266795525,radioelshinta,2021-03-25,
12359,1374562329547788291,radioelshinta,2021-03-24,@sbyfess
12361,1374028119552630790,radioelshinta,2021-03-22,
12362,1373914489742004230,radioelshinta,2021-03-22,@sbyfess
12365,1373688355011981314,radioelshinta,2021-03-22,
12366,1373574055824084993,radioelshinta,2021-03-21,
12367,1373572678271963139,radioelshinta,2021-03-21,
12368,1373443372984070147,radioelshinta,2021-03-21,@sbyfess
12370,1373177854188396546,radioelshinta,2021-03-20,@enigmacamp
12371,1373176252463419394,radioelshinta,2021-03-20,
12372,1373093903675531264,radioelshinta,2021-03-20,
12373,1373093863028449281,radioelshinta,2021-03-20,
12374,1373087350935359490,radioelshinta,2021-03-20,@sbyfess
12375,1373053067524853761,radioelshinta,2021-03-20,@sbyfess
12376,1373028028318502912,radioelshinta,2021-03-20,@sbyfess
12377,1372881425100275717,radioelshinta,2021-03-19,@sbyfess
12380,1372036601715462147,radioelshinta,2021-03-17,
12381,1371987681161318401,radioelshinta,2021-03-17,@sbyfess
12384,1371828445559156738,radioelshinta,2021-03-16,
12385,1371805597700562946,radioelshinta,2021-03-16,@sbyfess
12386,1371697895737417728,radioelshinta,2021-03-16,
12389,1371650195037978627,radioelshinta,2021-03-16,
12390,1371640559207542784,radioelshinta,2021-03-16,
12391,1371640527263703042,radioelshinta,2021-03-16,
12392,1371640494707544064,radioelshinta,2021-03-16,@sbyfess
12395,1371293000744140802,radioelshinta,2021-03-15,@enigmacamp
12397,1371140299267874818,radioelshinta,2021-03-14,@enigmacamp
12398,1370911725935988736,radioelshinta,2021-03-14,@sbyfess
12399,1370692683262390274,radioelshinta,2021-03-13,@sbyfess
12400,1370677337444941826,radioelshinta,2021-03-13,@enigmacamp
12401,1370479208514789376,radioelshinta,2021-03-13,
12402,1370432951008129031,radioelshinta,2021-03-13,@enigmacamp
12403,1370181279161880580,radioelshinta,2021-03-12,
12404,1370169302783987712,radioelshinta,2021-03-12,@sbyfess
12405,1370088383708553218,radioelshinta,2021-03-12,
12406,1369892827686039552,radioelshinta,2021-03-11,@enigmacamp
12428,1368047463353909251,radioelshinta,2021-03-06,@enigmacamp
12429,1368014902464421890,radioelshinta,2021-03-06,
12430,1367698927508619266,radioelshinta,2021-03-05,
12431,1367545376731844608,radioelshinta,2021-03-05,
12432,1367469859022376963,radioelshinta,2021-03-04,
12434,1366951761504690178,radioelshinta,2021-03-03,
12436,1366723768459042817,radioelshinta,2021-03-02,
12437,1366673231524995074,radioelshinta,2021-03-02,
12439,1366628209148633088,radioelshinta,2021-03-02,2h
12440,1366534802992603141,radioelshinta,2021-03-02,
12441,1366529603238383622,radioelshinta,2021-03-02,@botunalutuna
12442,1366515842834309122,radioelshinta,2021-03-02,
12444,1366322726793662465,radioelshinta,2021-03-01,
12446,1366229189012058113,radioelshinta,2021-03-01,@sbyfess
12447,1366228470234161156,radioelshinta,2021-03-01,
12448,1366215994151108609,radioelshinta,2021-03-01,@sbyfess
12449,1366110924885516291,radioelshinta,2021-03-01,@codingfess
12450,1366089534354558977,radioelshinta,2021-03-01,
12451,1365959550696783874,radioelshinta,2021-02-28,@codingfess
12452,1365917257327517696,radioelshinta,2021-02-28,@sbyfess
12455,1365807738702336001,radioelshinta,2021-02-28,
12456,1365807590073016322,radioelshinta,2021-02-28,
12457,1365598365552025600,radioelshinta,2021-02-27,
12458,1365362974408331273,radioelshinta,2021-02-27,
12459,1365327454563307520,radioelshinta,2021-02-26,
12461,1365281230686588928,radioelshinta,2021-02-26,
12462,1365181464283783172,radioelshinta,2021-02-26,@sbyfess
12463,1364926310464647172,radioelshinta,2021-02-25,
12465,1364812043035926530,radioelshinta,2021-02-25,
12466,1364743093061255169,radioelshinta,2021-02-25,
12467,1364737908419174400,radioelshinta,2021-02-25,
12468,1364408383772626952,radioelshinta,2021-02-24,
12470,1364380588728229889,radioelshinta,2021-02-24,
12473,1364081366808203264,radioelshinta,2021-02-23,
12474,1364057474790092803,radioelshinta,2021-02-23,@Kribbo3
12475,1364047139374960645,radioelshinta,2021-02-23,@realprincetotty
12476,1364015158616461317,radioelshinta,2021-02-23,
12479,1363571694443626498,radioelshinta,2021-02-22,
12480,1363557851965378574,radioelshinta,2021-02-22,
12488,1362179588260995073,radioelshinta,2021-02-18,
12490,1362164671961300992,radioelshinta,2021-02-18,
12491,1362128433099210757,radioelshinta,2021-02-18,@AdinaArjun
12492,1362030860472446979,radioelshinta,2021-02-17,
12494,1361932030359990276,radioelshinta,2021-02-17,@sbyfess
12495,1361891790048034817,radioelshinta,2021-02-17,
12496,1361883643400974339,radioelshinta,2021-02-17,
12497,1361750945911042048,radioelshinta,2021-02-17,@sbyfess
12498,1361749184144146433,radioelshinta,2021-02-17,@sbyfess
12499,1361746667561570304,radioelshinta,2021-02-17,@sbyfess
12500,1361724521711996931,radioelshinta,2021-02-17,
12501,1361698175728316416,radioelshinta,2021-02-16,@enigmacamp
12503,1361434611260170241,radioelshinta,2021-02-16,
12506,1360973122942300161,radioelshinta,2021-02-14,@sbyfess
12507,1360805307304144896,radioelshinta,2021-02-14,@enigmacamp
12508,1360794580048744450,radioelshinta,2021-02-14,@enigmacamp
12510,1360773394958983169,radioelshinta,2021-02-14,
12512,1360743762784178179,radioelshinta,2021-02-14,
12513,1360662523905626114,radioelshinta,2021-02-14,
12514,1360637845082284036,radioelshinta,2021-02-14,
12515,1360621707443118080,radioelshinta,2021-02-13,@enigmacamp
12516,1360413609805766656,radioelshinta,2021-02-13,
12517,1360413549193928704,radioelshinta,2021-02-13,@enigmacamp
12522,1359959139754119169,radioelshinta,2021-02-12,@Sonillionaire
12524,1359722949725491203,radioelshinta,2021-02-11,@JSAndilata
12526,1359526790289448963,radioelshinta,2021-02-10,@kopibubukhitam
12533,1357744277070123008,radioelshinta,2021-02-06,@hstjokrodikromo
12547,1355846832518090755,radioelshinta,2021-01-31,@ayu_np
12568,1354281358625959936,radioelshinta,2021-01-27,@ElshintaDotcom
12633,1349573481235578886,radioelshinta,2021-01-14,
12634,1349572366779617280,radioelshinta,2021-01-14,
12636,1349540454023380992,radioelshinta,2021-01-14,
12638,1349351551924539393,radioelshinta,2021-01-13,
12639,1349316706288586758,radioelshinta,2021-01-13,
12641,1349289875095261184,radioelshinta,2021-01-13,
12642,1349282670170181632,radioelshinta,2021-01-13,
12644,1349270664176308225,radioelshinta,2021-01-13,@enigmacamp
12645,1349267696580403202,radioelshinta,2021-01-13,
12646,1349260878625923072,radioelshinta,2021-01-13,
12647,1349238408116277248,radioelshinta,2021-01-13,
12648,1349217656625221632,radioelshinta,2021-01-13,
12653,1349180901448577026,radioelshinta,2021-01-13,
12654,1349168561160245250,radioelshinta,2021-01-13,
12655,1349165867624370177,radioelshinta,2021-01-13,
12656,1349165832820060160,radioelshinta,2021-01-13,
12657,1349147688839700481,radioelshinta,2021-01-13,
12660,1348958150821605377,radioelshinta,2021-01-12,
12661,1348929683119697922,radioelshinta,2021-01-12,
12662,1348917349907189765,radioelshinta,2021-01-12,
12663,1348903021619515399,radioelshinta,2021-01-12,
12664,1348883825028288513,radioelshinta,2021-01-12,@sbyfess
12665,1348882707015557120,radioelshinta,2021-01-12,
12667,1348881725313544195,radioelshinta,2021-01-12,
12668,1348881690836418562,radioelshinta,2021-01-12,
12669,1348881176941842434,radioelshinta,2021-01-12,
12670,1348864034456522752,radioelshinta,2021-01-12,
12674,1348653694108069889,radioelshinta,2021-01-11,
12676,1348596432039596040,radioelshinta,2021-01-11,
12678,1348575739621216256,radioelshinta,2021-01-11,
12682,1348381299132616704,radioelshinta,2021-01-11,@HoliduhaZ
12685,1347787204312014849,radioelshinta,2021-01-09,@malil638
12689,1347556308581449730,radioelshinta,2021-01-08,@sbyfess
12690,1347539301630943233,radioelshinta,2021-01-08,
12694,1347497156387565568,radioelshinta,2021-01-08,
12712,1346621506172846080,radioelshinta,2021-01-06,
12714,1346536008418951168,radioelshinta,2021-01-06,
12715,1346514332499152897,radioelshinta,2021-01-06,
12716,1346374992133410817,radioelshinta,2021-01-05,@KejaksaanRI
12724,1345957076556603393,radioelshinta,2021-01-04,
12736,1344922775836786692,radioelshinta,2021-01-01,@BenediktusNugro
12737,1344914426747441158,radioelshinta,2021-01-01,
12738,1344817286335533056,radioelshinta,2021-01-01,@damara_agtika
12747,1344510750711169024,radioelshinta,2020-12-31,
12752,1343912624388333573,radioelshinta,2020-12-29,@sbyfess
12756,1343448090070589440,radioelshinta,2020-12-28,
12759,1343119246004404225,radioelshinta,2020-12-27,@jawafess
12760,1343088653933760512,radioelshinta,2020-12-27,@jawafess
12761,1342787575728152577,radioelshinta,2020-12-26,
12762,1342654464025497600,radioelshinta,2020-12-26,@RadioKatolikana
12763,1342040850310725635,radioelshinta,2020-12-24,
12765,1342039739977777153,radioelshinta,2020-12-24,
12766,1341283846533181440,radioelshinta,2020-12-22,
12767,1340465770535370753,radioelshinta,2020-12-20,
12768,1340442016644091905,radioelshinta,2020-12-20,
12769,1340384507795394560,radioelshinta,2020-12-20,
12770,1340136623292313600,radioelshinta,2020-12-19,@sbyfess
12771,1339907714885931009,radioelshinta,2020-12-18,@sbyfess
12772,1339850956108787712,radioelshinta,2020-12-18,@sbyfess
12773,1339560635751751682,radioelshinta,2020-12-17,@sbyfess
12774,1339460633796866048,radioelshinta,2020-12-17,
12775,1339412698119827459,radioelshinta,2020-12-17,@sbyfess
12776,1339379996511518721,radioelshinta,2020-12-17,
12777,1339365105159454721,radioelshinta,2020-12-17,
12778,1339345032063537152,radioelshinta,2020-12-17,@PrastowoTukiman
12779,1339317179641053185,radioelshinta,2020-12-17,@sbyfess
12780,1339271813990211584,radioelshinta,2020-12-17,
12781,1339256772498870272,radioelshinta,2020-12-17,@sbyfess
12782,1339240529758842880,radioelshinta,2020-12-16,@PryAhmad
12783,1339234950600564738,radioelshinta,2020-12-16,
12784,1339212421349527554,radioelshinta,2020-12-16,
12785,1339119883167002635,radioelshinta,2020-12-16,
12786,1338999961741000704,radioelshinta,2020-12-16,
12787,1338953216721973248,radioelshinta,2020-12-16,@sbyfess
12788,1338912687418265600,radioelshinta,2020-12-16,
12789,1338500986940190722,radioelshinta,2020-12-14,@sbyfess
12790,1338466290239827969,radioelshinta,2020-12-14,
12792,1338416122031349760,radioelshinta,2020-12-14,
12793,1338385846588776449,radioelshinta,2020-12-14,@sbyfess
12794,1338374107646201856,radioelshinta,2020-12-14,
12795,1338281736870846465,radioelshinta,2020-12-14,@sbyfess
12797,1338100396821123077,radioelshinta,2020-12-13,
12798,1337698258953457664,radioelshinta,2020-12-12,@sbyfess
12799,1337631093407694851,radioelshinta,2020-12-12,
12801,1337503224215965696,radioelshinta,2020-12-12,@sbyfess
12802,1337464084124471296,radioelshinta,2020-12-12,
12804,1337417911200141315,radioelshinta,2020-12-11,
12805,1337194516076322816,radioelshinta,2020-12-11,
12806,1337181364651577344,radioelshinta,2020-12-11,@sbyfess
12807,1337181210825510912,radioelshinta,2020-12-11,
12808,1337179643351166976,radioelshinta,2020-12-11,@RadioKatolikana
12809,1337179320347840513,radioelshinta,2020-12-11,@RadioKatolikana
12810,1337173641465741312,radioelshinta,2020-12-11,
12811,1337168774416326657,radioelshinta,2020-12-11,@sbyfess
12812,1337042888522424328,radioelshinta,2020-12-10,
12813,1337031270660939776,radioelshinta,2020-12-10,
12814,1336843094419931137,radioelshinta,2020-12-10,
12816,1336809097858048000,radioelshinta,2020-12-10,
12817,1336742467698225153,radioelshinta,2020-12-10,
12818,1336648956336504834,radioelshinta,2020-12-09,@sbyfess
12819,1336643896395231232,radioelshinta,2020-12-09,@RadioKatolikana
12820,1336641747280162818,radioelshinta,2020-12-09,
12821,1336626652990889987,radioelshinta,2020-12-09,
12822,1336592750939000832,radioelshinta,2020-12-09,
12823,1336577380039606272,radioelshinta,2020-12-09,@sbyfess
12824,1336320500214067205,radioelshinta,2020-12-08,
12825,1336186628943974400,radioelshinta,2020-12-08,@RadioKatolikana
12826,1336047294878085120,radioelshinta,2020-12-08,
12827,1335966995762704385,radioelshinta,2020-12-07,@RadioKatolikana
12828,1335927278736306178,radioelshinta,2020-12-07,
12829,1335911529582002176,radioelshinta,2020-12-07,
12830,1335840260635312128,radioelshinta,2020-12-07,@sbyfess
12831,1335831029588795393,radioelshinta,2020-12-07,
12833,1335807040371888128,radioelshinta,2020-12-07,
12834,1335802422128640002,radioelshinta,2020-12-07,
12835,1335795882399166464,radioelshinta,2020-12-07,
12836,1335766366582784002,radioelshinta,2020-12-07,
12837,1335725097181532160,radioelshinta,2020-12-07,
12838,1335606287090913280,radioelshinta,2020-12-06,@RadioKatolikana
12839,1335595170348208128,radioelshinta,2020-12-06,@Izzapratama1
12840,1335591727533416448,radioelshinta,2020-12-06,
12841,1335468686639996928,radioelshinta,2020-12-06,
12842,1335403226049343488,radioelshinta,2020-12-06,@RadioKatolikana
12843,1335191843793866753,radioelshinta,2020-12-05,@RadioKatolikana
12844,1335070083249360906,radioelshinta,2020-12-05,@sbyfess
12846,1334572267624230913,radioelshinta,2020-12-04,
12848,1334453070105780227,radioelshinta,2020-12-03,
12851,1334050203553259520,radioelshinta,2020-12-02,@RadioKatolikana
12890,1328920495740239873,radioelshinta,2020-11-18,@Trijaya28667640
12969,1319027852780556288,radioelshinta,2020-10-22,
12970,1318884991963664386,radioelshinta,2020-10-21,
12972,1318860781610414086,radioelshinta,2020-10-21,
12973,1318851514237030400,radioelshinta,2020-10-21,
12975,1318623318002462720,radioelshinta,2020-10-21,
12976,1318573362172489730,radioelshinta,2020-10-20,
12977,1318548615753859072,radioelshinta,2020-10-20,@RadioKatolikana
12978,1318528436051214339,radioelshinta,2020-10-20,
12979,1318518576718950400,radioelshinta,2020-10-20,@RadioKatolikana
12980,1318515754296201216,radioelshinta,2020-10-20,
12981,1318497408108564483,radioelshinta,2020-10-20,
12982,1318368877227593728,radioelshinta,2020-10-20,
12983,1318237713468829696,radioelshinta,2020-10-20,
12985,1318146540586766336,radioelshinta,2020-10-19,
12986,1318124293901840385,radioelshinta,2020-10-19,
12988,1318081426173014016,radioelshinta,2020-10-19,1h
12993,1317834865547517952,radioelshinta,2020-10-18,
12994,1317758396607520769,radioelshinta,2020-10-18,1h
12997,1317132883165732866,radioelshinta,2020-10-16,
12999,1317081773105311748,radioelshinta,2020-10-16,
13003,1316679070034268160,radioelshinta,2020-10-15,
13005,1316609110436012033,radioelshinta,2020-10-15,
13008,1315987728463351808,radioelshinta,2020-10-13,@sbyfess
13011,1315697793512599554,radioelshinta,2020-10-12,
13012,1315675844753289217,radioelshinta,2020-10-12,
13013,1315649754240413704,radioelshinta,2020-10-12,
13014,1315643104708288522,radioelshinta,2020-10-12,
13015,1315631814933835783,radioelshinta,2020-10-12,
13016,1315629878427840518,radioelshinta,2020-10-12,
13021,1315226974390894594,radioelshinta,2020-10-11,
13025,1313987128469057536,radioelshinta,2020-10-08,
13027,1313787460426493952,radioelshinta,2020-10-07,
13031,1311452886501531649,radioelshinta,2020-10-01,
13032,1311452720629334016,radioelshinta,2020-10-01,@gonkcil
13037,1309155811114049536,radioelshinta,2020-09-24,@sbyfess
13038,1309143791719251968,radioelshinta,2020-09-24,
13039,1307755656913408000,radioelshinta,2020-09-21,
13041,1307603928356331520,radioelshinta,2020-09-20,@CikwanT
13042,1307399065525657600,radioelshinta,2020-09-20,
13043,1306209051609423872,radioelshinta,2020-09-16,
13046,1305843367310315521,radioelshinta,2020-09-15,
13047,1305775071848402944,radioelshinta,2020-09-15,
13048,1305659946629963776,radioelshinta,2020-09-15,
13049,1305517264775516161,radioelshinta,2020-09-14,
13051,1304177663997743105,radioelshinta,2020-09-11,
13052,1304173455110074369,radioelshinta,2020-09-11,
13054,1303857809511964673,radioelshinta,2020-09-10,
13056,1303814413963591680,radioelshinta,2020-09-10,
13058,1303644580873601025,radioelshinta,2020-09-09,@sbyfess
13062,1303617870547484674,radioelshinta,2020-09-09,@SuryoWijoyo5
13173,1293196724647759872,radioelshinta,2020-08-11,
13174,1293177439347122178,radioelshinta,2020-08-11,
13175,1293063970270539777,radioelshinta,2020-08-11,
13176,1293053823456403463,radioelshinta,2020-08-11,@sbyfess
13177,1293002379583877121,radioelshinta,2020-08-11,
13179,1293001925810520064,radioelshinta,2020-08-11,@RadioKatolikana
13180,1293001808818786304,radioelshinta,2020-08-11,
13181,1292961166319210497,radioelshinta,2020-08-11,
13182,1292892041165205504,radioelshinta,2020-08-11,
13183,1292713770691616768,radioelshinta,2020-08-10,
13184,1292710127452090368,radioelshinta,2020-08-10,
13186,1292020748203077633,radioelshinta,2020-08-08,
13187,1291818475879505920,radioelshinta,2020-08-08,
13189,1291678668234743809,radioelshinta,2020-08-07,@RadioKatolikana
13191,1291595906668572672,radioelshinta,2020-08-07,
13192,1291589957761417217,radioelshinta,2020-08-07,
13193,1291534816739909632,radioelshinta,2020-08-07,@RadioKatolikana
13194,1291488599020408832,radioelshinta,2020-08-07,
13197,1291133032099991552,radioelshinta,2020-08-06,
13198,1290976322294972417,radioelshinta,2020-08-05,
13199,1290869676596056064,radioelshinta,2020-08-05,
13200,1290779547101691904,radioelshinta,2020-08-05,
13201,1290673597451649026,radioelshinta,2020-08-04,
13202,1290660982474276864,radioelshinta,2020-08-04,@sbyfess
13203,1290616301077987328,radioelshinta,2020-08-04,
13204,1290606760558858241,radioelshinta,2020-08-04,
13206,1290521839525978112,radioelshinta,2020-08-04,
13210,1289898543159762945,radioelshinta,2020-08-02,@sbyfess
13211,1289827072655802368,radioelshinta,2020-08-02,
13213,1289560098260410368,radioelshinta,2020-08-01,
13214,1289559769976467456,radioelshinta,2020-08-01,
13215,1378502235013832707,radioelshinta,2021-04-04,
13216,1377540484906713095,radioelshinta,2021-04-01,
13217,1377535539411226628,radioelshinta,2021-04-01,
13218,1377479187099910149,radioelshinta,2021-04-01,
13220,1376907472477167616,radioelshinta,2021-03-30,@txtdarionlshop
13221,1376906686275850241,radioelshinta,2021-03-30,
13222,1376757679964647426,radioelshinta,2021-03-30,@txtdarionlshop
13225,1376613881326407680,radioelshinta,2021-03-30,
13226,1376259043438645248,radioelshinta,2021-03-29,@sbyfess
13229,1375987719587827713,radioelshinta,2021-03-28,
13230,1375325818990198788,radioelshinta,2021-03-26,
13231,1375277072394899458,radioelshinta,2021-03-26,
13233,1375161813654904835,radioelshinta,2021-03-26,
13234,1375095030973489155,radioelshinta,2021-03-25,@sbyfess
13235,1375059987353886720,radioelshinta,2021-03-25,
13236,1374993644449529860,radioelshinta,2021-03-25,
13238,1374789359266795525,radioelshinta,2021-03-25,
13240,1374562329547788291,radioelshinta,2021-03-24,@enigmacamp
13242,1374028119552630790,radioelshinta,2021-03-22,
13243,1373914489742004230,radioelshinta,2021-03-22,@enigmacamp
13246,1373688355011981314,radioelshinta,2021-03-22,
13247,1373574055824084993,radioelshinta,2021-03-21,@sbyfess
13248,1373572678271963139,radioelshinta,2021-03-21,
13249,1373443372984070147,radioelshinta,2021-03-21,@enigmacamp
13251,1373177854188396546,radioelshinta,2021-03-20,
13252,1373176252463419394,radioelshinta,2021-03-20,@sbyfess
13253,1373093903675531264,radioelshinta,2021-03-20,
13254,1373093863028449281,radioelshinta,2021-03-20,
13255,1373087350935359490,radioelshinta,2021-03-20,@enigmacamp
13256,1373053067524853761,radioelshinta,2021-03-20,@enigmacamp
13257,1373028028318502912,radioelshinta,2021-03-20,@enigmacamp
13258,1372881425100275717,radioelshinta,2021-03-19,@oliverjumpertz
13261,1372036601715462147,radioelshinta,2021-03-17,
13262,1371987681161318401,radioelshinta,2021-03-17,@sbyfess
13265,1371828445559156738,radioelshinta,2021-03-16,
13266,1371805597700562946,radioelshinta,2021-03-16,@enigmacamp
13267,1371697895737417728,radioelshinta,2021-03-16,
13270,1371650195037978627,radioelshinta,2021-03-16,
13271,1371640559207542784,radioelshinta,2021-03-16,
13272,1371640527263703042,radioelshinta,2021-03-16,
13273,1371640494707544064,radioelshinta,2021-03-16,@sbyfess
13276,1371293000744140802,radioelshinta,2021-03-15,
13278,1371140299267874818,radioelshinta,2021-03-14,
13279,1370911725935988736,radioelshinta,2021-03-14,@nickbulljs
13280,1370692683262390274,radioelshinta,2021-03-13,
13281,1370677337444941826,radioelshinta,2021-03-13,
13282,1370479208514789376,radioelshinta,2021-03-13,
13283,1370432951008129031,radioelshinta,2021-03-13,
13284,1370181279161880580,radioelshinta,2021-03-12,
13285,1370169302783987712,radioelshinta,2021-03-12,@enigmacamp
13286,1370088383708553218,radioelshinta,2021-03-12,@codingfess
13287,1369892827686039552,radioelshinta,2021-03-11,
13309,1368047463353909251,radioelshinta,2021-03-06,
13310,1368014902464421890,radioelshinta,2021-03-06,
13311,1367698927508619266,radioelshinta,2021-03-05,
13312,1367545376731844608,radioelshinta,2021-03-05,
13313,1367469859022376963,radioelshinta,2021-03-04,
13315,1366951761504690178,radioelshinta,2021-03-03,
13317,1366723768459042817,radioelshinta,2021-03-02,
13318,1366673231524995074,radioelshinta,2021-03-02,
13320,1366628209148633088,radioelshinta,2021-03-02,@sbyfess
13321,1366534802992603141,radioelshinta,2021-03-02,
13322,1366529603238383622,radioelshinta,2021-03-02,@justbob616
13323,1366515842834309122,radioelshinta,2021-03-02,
13325,1366322726793662465,radioelshinta,2021-03-01,
13327,1366229189012058113,radioelshinta,2021-03-01,
13328,1366228470234161156,radioelshinta,2021-03-01,
